Player,Pos,Class,School,Conference,Year,Passing,Rushing,Receiving,Total
Shun Brown,WR,SO,Arizona,Pac-12,2016,,0.183210839,2.256197565,2.439408404
Jeff Duckworth,WR,SO,Wisconsin,Big Ten,2011,,,2.438369088,2.438369088
Artavis Pierce,RB,FR,Oregon State,Pac-12,2016,,1.798497453,0.639644877,2.43814233
Tony Jones Jr.,RB,JR,Notre Dame,Independent,2018,,1.617786616,0.819757466,2.437544082
Jameon Lewis,WR,SR,Mississippi State,SEC,2014,0.057962014,0.243879299,2.135506174,2.437347487
Sidney Davis,WR,SR,Troy,Sun Belt,2018,0.027020084,0.131492267,2.278711249,2.4372236
Ke'Mon Freeman,RB,FR,SMU,American,2016,0.065819033,1.803450251,0.567880508,2.437149792
Markell Pack,WR,SO,Ole Miss,SEC,2015,,0.010553054,2.426590553,2.437143607
James Cook,RB,FR,Georgia,SEC,2018,,1.708936333,0.728205484,2.437141817
Kyle Williams,WR,JR,Arizona State,Pac-12,2018,,0.033512572,2.402575866,2.436088438
Trevon Wesco,TE,SR,West Virginia,Big 12,2018,0,0.017001366,2.418344386,2.435345752
Melvin Harris,WR,SO,Ole Miss,SEC,2010,,,2.434402238,2.434402238
Jordan Thompson,WR,JR,West Virginia,Big 12,2014,,0.118968221,2.31495117,2.433919391
Brandon Allen,QB,SO,Arkansas,SEC,2013,2.361600232,0.071936755,,2.433536987
Corey Dauphine,RB,SR,Tulane,American,2019,,2.399981275,0.033217099,2.433198374
Remound Wright,RB,SR,Stanford,Pac-12,2014,,2.134113106,0.298901296,2.433014402
Christopher Herndon IV,TE,SR,Miami (FL),ACC,2017,,,2.432740574,2.432740574
Dontay Demus,WR,SO,Maryland,Big Ten,2019,,0.012291655,2.419819866,2.432111521
Raelon Singleton,WR,JR,Utah,Pac-12,2017,,,2.431907763,2.431907763
Samajie Grant,WR,SR,Arizona,Pac-12,2016,,1.362261225,1.069636846,2.431898071
Matt McGloin,QB,SO,Penn State,Big Ten,2010,2.412422921,0.0186875,,2.431110421
Jamal Morrow,RB,SO,Washington State,Pac-12,2015,,1.25369072,1.177136512,2.430827232
B.R. Holbrook,QB,SR,New Mexico,Mountain West,2012,1.906099246,0.524574432,,2.430673678
Cody Hawkins,QB,SR,Colorado,Big 12,2010,2.504028113,-0.100218484,0.02637847,2.430188099
Frank Darby,WR,JR,Arizona State,Pac-12,2019,,,2.429851063,2.429851063
Jared Cornelius,WR,JR,Arkansas,SEC,2016,,0.183993896,2.245064987,2.429058883
Sam Craft,UT,JR,Memphis,American,2015,,1.719604662,0.709043856,2.428648518
Chris Anderson,RB,SO,Troy,Sun Belt,2010,,1.795877204,0.632517992,2.428395196
Kevin Mensah,RB,SO,Connecticut,American,2018,,2.308934797,0.119423715,2.428358512
Jerome Smith,RB,JR,Syracuse,ACC,2013,,2.194655722,0.233596646,2.428252368
Corey Taylor II,RB,SO,Tulsa,American,2018,,2.261166874,0.16637556,2.427542434
Tony Zenon,RB,JR,Georgia Tech,ACC,2012,,0.913459584,1.513690861,2.427150445
Cade Carney,RB,SR,Wake Forest,ACC,2019,,2.306587351,0.12053467,2.427122021
Kris Burd,WR,JR,Virginia,ACC,2010,,0.01853405,2.408450064,2.426984114
Marquis Bundy,WR,SO,New Mexico,Mountain West,2013,,,2.426894088,2.426894088
Dom Williams,WR,SO,Washington State,Pac-12,2013,,,2.426759465,2.426759465
Derrvin Speight,RB,SR,Utah State,WAC,2010,,1.985659794,0.439949539,2.425609333
Matt Linehan,QB,SR,Idaho,Sun Belt,2017,2.48746097,-0.061875548,,2.425585422
Osirus Mitchell,WR,SO,Mississippi State,SEC,2018,,,2.425453963,2.425453963
Alfred Blue,RB,SR,LSU,SEC,2013,,1.977771819,0.445952036,2.423723855
Jeremy Larkin,RB,FR,Northwestern,Big Ten,2017,0.046995586,1.852736772,0.523885765,2.423618123
Isiah Barton,WR,SR,Washington State,Pac-12,2011,,0.027945317,2.394601924,2.422547241
Laquon Treadwell,WR,FR,Ole Miss,SEC,2013,0.032133151,0.006534246,2.383640403,2.4223078
Robert Martin,RB,SO,Rutgers,Big Ten,2015,,2.354316086,0.067084162,2.421400248
Michael Colubiale,TE,SR,UCF,American,2018,,0,2.421361803,2.421361803
Daniel Parr,QB,SO,FAU,CUSA,2017,2.259777396,0.161053727,,2.420831123
Bert Reed,WR,SR,Florida State,ACC,2011,,0.177573009,2.242026099,2.419599108
Daniel Spencer,WR,SO,Houston,CUSA,2012,,0.018395902,2.399641597,2.418037499
Stephen Anderson,TE,SR,California,Pac-12,2015,,,2.41787771,2.41787771
Cam'ron Harris,RB,SO,Miami (FL),ACC,2019,,1.964290167,0.453123347,2.417413514
Alfonso Onunwor,WR,SR,Idaho,Sun Belt,2017,,,2.416482839,2.416482839
Tony Brown,WR,SR,Colorado,Pac-12,2019,,0.092841721,2.323136775,2.415978496
Allen Reisner,TE,SR,Iowa,Big Ten,2010,,,2.414989194,2.414989194
Spencer Tears,WR,SO,Northern Illinois,MAC,2017,,-0.017693597,2.431759488,2.414065891
K.D. Nixon,WR,SO,Colorado,Pac-12,2018,,-0.025391476,2.439122037,2.413730561
Bryce Singleton,WR,SO,FIU,CUSA,2018,,,2.413627893,2.413627893
C.J. Johnson,WR,SO,Wyoming,Mountain West,2017,,0.055193269,2.35824897,2.413442239
Nathan Jeffery,RB,SR,UTEP,CUSA,2014,,2.03094883,0.382076196,2.413025026
Larry Dixon,RB,JR,Army,Independent,2013,,2.104572605,0.307853541,2.412426146
Justin Hardy,WR,FR,East Carolina,CUSA,2011,0.077553318,,2.334709736,2.412263054
Jordan Reid,WR,JR,Ohio,MAC,2015,,,2.411992468,2.411992468
Tanner Price,QB,JR,Wake Forest,ACC,2012,2.436491625,-0.056869254,0.032133441,2.411755812
Tyre Shelton,RB,FR,Miami (OH),MAC,2019,,2.073159368,0.33856706,2.411726428
Chevaughn Lawrence,WR,SO,Army,Independent,2012,,0.042046811,2.369452627,2.411499438
Reese Wiggins,WR,SR,East Carolina,CUSA,2013,,,2.411480866,2.411480866
Jordan Johnson,RB,JR,Buffalo,MAC,2015,,2.188835908,0.222173722,2.41100963
Jafar Armstrong,WR,SO,Notre Dame,Independent,2018,,1.580643555,0.830200235,2.41084379
Teo Redding,WR,SR,Bowling Green,MAC,2017,,,2.410632287,2.410632287
Kendall Parham,WR,SR,UAB,CUSA,2019,,0.03562848,2.374173763,2.409802243
Justin Rankin,RB,FR,Kent State,MAC,2016,,1.255548303,1.153509503,2.409057806
Kesean Strong,RB,JR,Old Dominion,CUSA,2018,,1.709969116,0.698001735,2.407970851
Brandon Hayes,RB,JR,Memphis,CUSA,2012,0.012165581,2.220317863,0.175049184,2.407532628
Kevin Ozier,WR,,Arizona State,Pac-12,2013,,,2.406871686,2.406871686
Randal Grimes,WR,SO,UNLV,Mountain West,2019,,,2.406458392,2.406458392
Aregeros Turner,WR,JR,Northern Illinois,MAC,2015,,0.603773773,1.802653438,2.406427211
Jordan Westerkamp,WR,SR,Nebraska,Big Ten,2016,,0.06160339,2.344804439,2.406407829
Dyrell Roberts,WR,JR,Virginia Tech,ACC,2010,,0.095581926,2.309832288,2.405414214
Keylon Stokes,WR,SO,Tulsa,American,2018,,0.277968506,2.125909892,2.403878398
Favian Upshaw,QB,SR,Georgia Southern,Sun Belt,2016,1.304696127,1.098845303,,2.40354143
Deangelo Yancey,WR,JR,Purdue,Big Ten,2015,,,2.402671258,2.402671258
Alex Bachman,WR,SR,Wake Forest,ACC,2018,,,2.40255033,2.40255033
Donovan Harden,WR,SR,Georgia State,Sun Belt,2015,,-0.005972373,2.408490791,2.402518418
Chris Autman-Bell,WR,SO,Minnesota,Big Ten,2019,,,2.400559567,2.400559567
David Montgomery,RB,FR,Iowa State,Big 12,2016,,1.866403851,0.533873078,2.400276929
Tra Carson,RB,SO,Texas A&M,SEC,2013,,2.116593294,0.283489343,2.400082637
Jack Doyle,TE,JR,Western Kentucky,Sun Belt,2011,,,2.399893506,2.399893506
Amir Carlisle,WR,SR,Notre Dame,Independent,2015,,0.186798627,2.212525799,2.399324426
Hansel Wilson,WR,SR,San Jose State,Mountain West,2015,,0.288834612,2.110334261,2.399168873
Eddie Lacy,RB,FR,Alabama,SEC,2010,,2.278768987,0.120267983,2.39903697
Chris Givens,WR,SO,Wake Forest,ACC,2010,0,0.205585773,2.193134784,2.398720557
Mark Andrews,TE,FR,Oklahoma,Big 12,2015,,,2.398659481,2.398659481
Kenneth Farrow,RB,FR,Houston,CUSA,2012,,1.714497959,0.683835684,2.398333643
DaeSean Hamilton,WR,FR,Penn State,Big Ten,2014,,0.070795336,2.327507405,2.398302741
Dayton Furuta,RB,JR,Hawaii,Mountain West,2018,,1.96564401,0.431846955,2.397490965
Deebo Samuel,WR,SO,South Carolina,SEC,2016,0.039188457,0.216720916,2.141428407,2.39733778
Kyle Griswould,WR,JR,Middle Tennessee,Sun Belt,2012,,0.02222838,2.373694421,2.395922801
Mohamed Sanu,WR,SO,Rutgers,Big East,2010,0.218597337,0.845879564,1.330243358,2.394720259
Anthony Ratliff-Williams,WR,SO,North Carolina,ACC,2017,0.132157444,0.002976258,2.258970248,2.39410395
La'Rod King,WR,SO,Kentucky,SEC,2010,,,2.393930068,2.393930068
Hayden Hurst,TE,JR,South Carolina,SEC,2017,0,0.102011346,2.291792324,2.39380367
Vic Enwere,RB,SO,California,Pac-12,2015,0.024047612,2.211381045,0.158131244,2.393559901
R.J. Shelton,WR,SO,Michigan State,Big Ten,2014,,0.953032527,1.440271282,2.393303809
Kamathi Holsey,WR,SR,Buffalo,MAC,2017,,,2.393303146,2.393303146
Collin Lisa,WR,JR,UAB,CUSA,2017,0.006987076,0,2.385697351,2.392684427
Caleb Wilson,TE,SO,UCLA,Pac-12,2017,0.078929828,,2.313408874,2.392338702
A.J. Ouellette,RB,SO,Ohio,MAC,2015,,2.106382037,0.285579912,2.391961949
Jamal Turner,WR,SO,Nebraska,Big Ten,2012,,0.004360347,2.387449912,2.391810259
Desmond Johnson,RB,JR,Southern Miss,CUSA,2011,,1.937394243,0.453598538,2.390992781
De'Mornay Pierson-El,WR,SR,Nebraska,Big Ten,2017,,0.104241104,2.286628857,2.390869961
Thomas Owens,WR,JR,FIU,CUSA,2016,,0.002959944,2.387394447,2.390354391
Jacob Pedersen,TE,JR,Wisconsin,Big Ten,2012,,0.047155748,2.342990545,2.390146293
Isaac Anderson,WR,SR,Wisconsin,Big Ten,2010,,0.015152055,2.37477876,2.389930815
Corey Smith,WR,JR,Ohio State,Big Ten,2014,,0.02047422,2.367293049,2.387767269
Shavarez Smith,WR,SR,South Alabama,Sun Belt,2014,,-0.032800728,2.420173172,2.387372444
Derrius Guice,RB,FR,LSU,SEC,2015,,2.237459743,0.149612875,2.387072618
Christian Blake,WR,JR,Northern Illinois,MAC,2016,0.019050014,0.1106109,2.257074053,2.386734967
Jake Roh,TE,SR,Boise State,Mountain West,2017,,0.12995675,2.255752672,2.385709422
Levern Jacobs,WR,SO,Maryland,ACC,2013,,0.078946536,2.306730517,2.385677053
Perry Jones,RB,SO,Virginia,ACC,2010,,1.710427988,0.675210033,2.385638021
Myles Campbell,WR,SO,Georgia Southern,Sun Belt,2015,,0.123951534,2.261671971,2.385623505
Delane Hart-Johnson,WR,SR,New Mexico,Mountain West,2018,,,2.385620688,2.385620688
C.J. Anderson,RB,SR,California,Pac-12,2012,0,1.903389769,0.482205533,2.385595302
Joey Magnifico,TE,SR,Memphis,American,2019,,,2.384908682,2.384908682
Jameill Showers,QB,JR,UTEP,CUSA,2013,1.88775626,0.497028375,,2.384784635
Wayne Taulapapa,RB,SO,Virginia,ACC,2019,,2.261025788,0.123296096,2.384321884
Lopini Katoa,RB,SO,BYU,Independent,2019,,1.228525541,1.153710747,2.382236288
Tyler Stewart,QB,SR,Nevada,Mountain West,2016,2.07676006,0.304807362,,2.381567422
Jarred Salubi,RB,JR,Baylor,Big 12,2011,,2.052430674,0.328497966,2.38092864
Jalen Whitlow,QB,SO,Kentucky,SEC,2013,1.274823275,1.077323502,0.028739979,2.380886756
Corey Grant,RB,SR,Auburn,SEC,2014,,1.772197679,0.608638282,2.380835961
Deantre Lewis,DB,,Arizona State,Pac-12,2013,,1.653046376,0.72750076,2.380547136
Da'Leon Ward,RB,SO,Texas Tech,Big 12,2018,,1.426225647,0.954286087,2.380511734
Shaun Wilson,RB,SO,Duke,ACC,2015,0,1.469907668,0.910541562,2.38044923
Rashon Ceaser,WR,SO,Louisiana-Monroe,Sun Belt,2013,,,2.379743874,2.379743874
Ryan Otten,TE,JR,San Jose State,WAC,2011,,,2.379589779,2.379589779
James Franklin,QB,JR,Missouri,SEC,2012,2.058503843,0.320774151,,2.379277994
Eddie Daugherty,WR,FR,Eastern Michigan,MAC,2015,0,0.042318345,2.33664287,2.378961215
Keith Payne,RB,SR,Virginia,ACC,2010,,1.98314329,0.394877299,2.378020589
Freddie Holly,RB,SO,Hawaii,Mountain West,2018,,2.004186045,0.373620417,2.377806462
Tron Martinez,RB,SO,Marshall,CUSA,2011,,1.830365849,0.546986859,2.377352708
James Johnson,WR,JR,Washington,Pac-12,2011,,,2.377160727,2.377160727
Hayden Plinke,TE,SR,UTEP,CUSA,2016,,,2.37687591,2.37687591
Caleb King,RB,JR,Georgia,SEC,2010,,2.326474568,0.050295491,2.376770059
Taiwan Deal,RB,SR,Wisconsin,Big Ten,2018,,2.310641232,0.066009649,2.376650881
Jesus Wilson,WR,SR,Florida State,ACC,2016,,0.028136442,2.347992003,2.376128445
Anthony McFarland Jr.,RB,SO,Maryland,Big Ten,2019,,1.886768632,0.487835688,2.37460432
Darius Joseph,WR,SO,SMU,American,2013,,-0.002664259,2.376743539,2.37407928
Jyruss Edwards,RB,SO,Louisiana-Monroe,Sun Belt,2011,,1.758075431,0.615958296,2.374033727
Tyler Badie,RB,SO,Missouri,SEC,2019,,1.236790288,1.137068678,2.373858966
Jarrin Pierce,WR,JR,Middle Tennessee,CUSA,2019,,0.031275192,2.342381907,2.373657099
Jordan Hall,RB,JR,Ohio State,Big Ten,2011,,1.711723024,0.661651264,2.373374288
Seth Boomer,QB,SO,Tulsa,American,2018,2.183481118,0.189766957,,2.373248075
Darius Hanks,WR,SR,Alabama,SEC,2011,,,2.372453715,2.372453715
Trayion Durham,RB,JR,Kent State,MAC,2013,,1.901099833,0.47103163,2.372131463
Eric Kumah,WR,JR,Virginia Tech,ACC,2018,,0,2.372036237,2.372036237
Devin Lucien,WR,SO,UCLA,Pac-12,2013,,0.01671908,2.354903888,2.371622968
Darius Carey,WR,SO,North Texas,Sun Belt,2010,,0.200752461,2.170758655,2.371511116
Shea Patterson,QB,FR,Ole Miss,SEC,2016,1.72329704,0.647728547,,2.371025587
River Cracraft,WR,SO,Washington State,Pac-12,2014,,,2.370464705,2.370464705
James Sims,RB,SO,Kansas,Big 12,2011,,1.961324023,0.407903261,2.369227284
Xavier Williams,WR,FR,Colorado State,Mountain West,2014,,,2.36821192,2.36821192
Kadin Remsberg,RB,SO,Air Force,Mountain West,2018,,2.236197925,0.130264887,2.366462812
Der'Rikk Thompson,WR,SO,SMU,CUSA,2012,,,2.366286552,2.366286552
Daje Johnson,WR,SR,Texas,Big 12,2015,,0.100887221,2.265344161,2.366231382
D.K. Metcalf,WR,SO,Ole Miss,SEC,2018,,,2.366161016,2.366161016
Ryan Mitchell,WR,JR,Navy,American,2019,,,2.36554435,2.36554435
Marqueis Gray,WR,SO,Minnesota,Big Ten,2010,0.035254562,0.31829424,2.011958192,2.365506994
Malcolm Mitchell,WR,JR,Georgia,SEC,2014,,,2.364228288,2.364228288
Clayton Thorson,QB,FR,Northwestern,Big Ten,2015,1.669255047,0.694917053,0,2.3641721
Jordan Reed,TE,FR,Florida,SEC,2010,0.581265828,1.357709084,0.425185185,2.364160097
Chris Masson,QB,JR,Louisiana,Sun Belt,2010,2.300841792,0.062832951,,2.363674743
Saeed Blacknall,WR,SR,Penn State,Big Ten,2017,,,2.363514571,2.363514571
Jonathan Hodoh,WR,JR,Louisiana-Monroe,Sun Belt,2019,,,2.362921185,2.362921185
Thomas Woodson,QB,SR,Akron,MAC,2017,2.430784294,-0.06812295,,2.362661344
Charlie Brewer,QB,FR,Baylor,Big 12,2017,1.902726063,0.401145224,0.056846278,2.360717565
Tevaris McCormick,WR,SR,Troy,Sun Belt,2017,,0.062911566,2.297536553,2.360448119
Gerald Christian,TE,JR,Louisville,American,2013,,,2.360326224,2.360326224
Wesley Fields,RB,JR,Georgia Southern,Sun Belt,2017,,2.063311084,0.296805468,2.360116552
Quinshad Davis,WR,JR,North Carolina,ACC,2014,0.048858707,,2.31094582,2.359804527
Fred Trevillion,WR,JR,San Diego State,Mountain West,2017,,0.050354243,2.308289168,2.358643411
Matthew Hurdle,WR,SR,Kent State,MAC,2012,0,,2.358231349,2.358231349
Deontay Greenberry,WR,FR,Houston,CUSA,2012,,,2.358197011,2.358197011
Alex Neutz,WR,JR,Buffalo,MAC,2012,,,2.357949391,2.357949391
Geronimo Allison,WR,JR,Illinois,Big Ten,2014,,,2.357800863,2.357800863
Demry Croft,QB,JR,Minnesota,Big Ten,2017,1.358357939,0.998468349,,2.356826288
Taivon Jacobs,WR,SR,Maryland,Big Ten,2018,,0.164725389,2.191368887,2.356094276
Jawon Chisholm,RB,,Akron,MAC,2013,0,1.824547947,0.531457224,2.356005171
William Dukes,WR,JR,FAU,CUSA,2013,,,2.355972676,2.355972676
Dri Archer,RB,SR,Kent State,MAC,2013,,1.307936833,1.047805061,2.355741894
Jerome Buckner,WR,FR,Ohio,MAC,2019,,0.016882821,2.337036178,2.353918999
Zay Flowers,WR,FR,Boston College,ACC,2019,0,0.683543735,1.669667041,2.353210776
Russell Shepard,WR,JR,LSU,SEC,2011,,0.398258205,1.954705241,2.352963446
Calen Holt,RB,SR,Army,Independent,2018,,0.98301326,1.369912003,2.352925263
Ty Chandler,RB,SO,Tennessee,SEC,2018,,1.728515704,0.624143575,2.352659279
Mike Trumpy,RB,FR,Northwestern,Big Ten,2010,,1.670447341,0.681808158,2.352255499
Trenton Irwin,WR,SO,Stanford,Pac-12,2016,,,2.352158702,2.352158702
Deandre Hopkins,WR,FR,Clemson,ACC,2010,,,2.351240186,2.351240186
Bryce Wolma,TE,FR,Arizona,Pac-12,2017,,,2.350922132,2.350922132
Chase Brice,QB,FR,Clemson,ACC,2018,1.70460307,0.646281401,,2.350884471
Connor Wedington,RB,FR,Stanford,Pac-12,2017,,0.346750782,2.003931501,2.350682283
Tre Harbison,RB,SO,Northern Illinois,MAC,2018,,2.24988983,0.100742451,2.350632281
Bryce Bobo,WR,SR,Colorado,Pac-12,2017,0.015715354,0.02449821,2.310157076,2.35037064
Sandon McCoy,RB,JR,Army,Independent,2019,,2.349684366,,2.349684366
Trey Watts,RB,FR,Tulsa,CUSA,2010,,1.140539156,1.208602268,2.349141424
Jarvis Hodge,RB,SR,Boise State,WAC,2010,,2.348608425,,2.348608425
Theo Howard,WR,JR,UCLA,Pac-12,2018,,0.071058882,2.276910185,2.347969067
Nic Grigsby,RB,SR,Arizona,Pac-10,2010,,1.680764125,0.666582317,2.347346442
Josh Rounds,RB,SR,Tulane,American,2016,,1.976071127,0.370766786,2.346837913
Adrian Hilburn,WR,SR,Kansas State,Big 12,2010,,,2.346732719,2.346732719
Ty Storey,QB,JR,Arkansas,SEC,2018,2.017325462,0.342886257,-0.014858248,2.345353471
Shaun Draughn,RB,SR,North Carolina,ACC,2010,,2.104231048,0.239461534,2.343692582
Ryan Hilinski,QB,FR,South Carolina,SEC,2019,2.493578672,-0.115572731,-0.03455957,2.343446371
Cameron Batson,WR,SR,Texas Tech,Big 12,2017,,0.149017529,2.193760439,2.342777968
Cody Hoffman,WR,FR,BYU,Mountain West,2010,,,2.342566943,2.342566943
Luke Eakes,TE,SO,Northern Illinois,MAC,2012,,0.20089083,2.141473552,2.342364382
Darrin Hall,RB,JR,Pittsburgh,ACC,2017,,1.78733428,0.553702631,2.341036911
Matt Breida,RB,SR,Georgia Southern,Sun Belt,2016,,2.08168347,0.259123267,2.340806737
Ty Johnson,RB,SR,Maryland,Big Ten,2018,,2.193448537,0.146982059,2.340430596
E.J. Smith,WR,SR,Houston,CUSA,2011,,,2.340290419,2.340290419
Scotty McKnight,WR,SR,Colorado,Big 12,2010,0,,2.340147078,2.340147078
Andrew Bodenheimer,WR,SO,East Carolina,CUSA,2010,,,2.339860883,2.339860883
Jean Sifrin,TE,JR,Massachusetts,MAC,2014,,,2.339762461,2.339762461
Lajuan Hunt,RB,FR,Utah State,Mountain West,2014,,1.886814741,0.45251652,2.339331261
Alonzo Smith,RB,SO,Miami (OH),MAC,2016,,2.024499533,0.314370315,2.338869848
Deshaunte Jones,WR,FR,Iowa State,Big 12,2016,0.017736647,0.102768239,2.218263318,2.338768204
Rashad Evans,WR,SO,Fresno State,WAC,2010,,0.049118771,2.289332775,2.338451546
Tommy Stevens,QB,SO,Penn State,Big Ten,2017,0.554961452,1.292696197,0.490695074,2.338352723
Larry Dixon,RB,SO,Army,Independent,2012,,2.204829429,0.132742445,2.337571874
Chris Boyd,WR,FR,Vanderbilt,SEC,2011,,0.073398329,2.263860985,2.337259314
Jordan Asberry,RB,SO,Army,Independent,2016,,1.463481431,0.873777182,2.337258613
Antoinne Jimmerson,RB,SO,North Texas,CUSA,2013,,1.856118957,0.48111655,2.337235507
Jacob Park,QB,JR,Iowa State,Big 12,2017,2.303027465,0.034161476,,2.337188941
Tazh Maloy,RB,SR,Navy,American,2019,,1.677597562,0.659250072,2.336847634
Brian Hill,RB,FR,Wyoming,Mountain West,2014,,1.779941627,0.556474636,2.336416263
Kevin Mensah,RB,JR,Connecticut,American,2019,,2.116744663,0.219423187,2.33616785
Bilal Ally,RB,JR,Massachusetts,Independent,2019,,2.23501784,0.100743817,2.335761657
James White,RB,SO,Iowa State,Big 12,2011,,1.845943331,0.489651889,2.33559522
Hyleck Foster,WR,FR,Marshall,CUSA,2014,,0.081242312,2.253519988,2.3347623
Titus Davis,WR,FR,Central Michigan,MAC,2011,,0.036801429,2.297956835,2.334758264
Marchie Murdock,WR,SR,Iowa State,Big 12,2017,,,2.334228523,2.334228523
Teddy Veal,WR,SR,Louisiana Tech,CUSA,2018,,,2.334112157,2.334112157
Van Jefferson,WR,SO,Ole Miss,SEC,2017,,,2.333703768,2.333703768
Ben Glines,WR,JR,Boston College,ACC,2018,,1.458425499,0.874025121,2.33245062
Da'Ron Brown,WR,FR,Northern Illinois,MAC,2011,,0.017359146,2.314997854,2.332357
Levi Norwood,WR,SR,Baylor,Big 12,2014,,0.024039117,2.308132415,2.332171532
Eric Thomas,WR,SO,Troy,Sun Belt,2011,,,2.332028622,2.332028622
Matt Schilz,QB,SO,Bowling Green,MAC,2010,2.691809358,-0.360078404,,2.331730954
Ervin Philips,WR,JR,Syracuse,ACC,2016,0.011862655,0.0431301,2.275257058,2.330249813
J.J. Worton,WR,SR,UCF,American,2014,0,,2.329910144,2.329910144
Lopini Katoa,RB,FR,BYU,Independent,2018,,1.737511586,0.592299924,2.32981151
Aleva Hifo,WR,SR,BYU,Independent,2019,0.03777029,0.3568901,1.934869074,2.329529464
Malcolm Brown,RB,SO,Army,Independent,2010,,1.537318209,0.791989605,2.329307814
Joey Magnifico,TE,SO,Memphis,American,2017,,,2.329133157,2.329133157
Paul Harris,RB,SR,Hawaii,Mountain West,2016,,2.242639079,0.086436115,2.329075194
Johnny Holton,WR,JR,Cincinnati,American,2014,,,2.328942283,2.328942283
Taj Harris,WR,SO,Syracuse,ACC,2019,0.006853167,0.085767634,2.234703982,2.327324783
Vance McDonald,TE,SR,Rice,CUSA,2012,,0.079222669,2.246544927,2.325767596
Dorian Baker,WR,SO,Kentucky,SEC,2015,,,2.32559378,2.32559378
Kenny Shaw,WR,SO,Florida State,ACC,2011,,,2.325476207,2.325476207
Tyler Conklin,TE,SR,Central Michigan,MAC,2017,,,2.324785463,2.324785463
Cory Butler,WR,SR,Utah,Pac-12,2016,,0.566677074,1.757636873,2.324313947
Sherman Alston,WR,FR,Boston College,ACC,2014,,1.284439868,1.039156463,2.323596331
Treyvon Green,RB,JR,Northwestern,Big Ten,2013,,2.078342365,0.245249332,2.323591697
Jordan Jones,WR,FR,Arkansas,SEC,2017,0,0.343083443,1.979752335,2.322835778
Michael Clark,WR,SO,Marshall,CUSA,2016,,,2.321224363,2.321224363
Alan Cross,TE,JR,Memphis,American,2014,,0.004871688,2.315645394,2.320517082
Brad Rozner,WR,JR,Rice,CUSA,2019,,,2.320338469,2.320338469
Morgan Ellison,RB,FR,Indiana,Big Ten,2017,,2.110219714,0.20915884,2.319378554
Kobay White,WR,JR,Boston College,ACC,2019,0,0.066601697,2.252336764,2.318938461
Marquis Young,RB,FR,Massachusetts,MAC,2015,,2.141268134,0.176819921,2.318088055
Obi Obialo,WR,JR,Marshall,CUSA,2018,,,2.317680697,2.317680697
Josh Knight,WR,SR,Marshall,CUSA,2016,,,2.317551539,2.317551539
Shane Anderson,WR,SR,Nevada,WAC,2011,,0.112634219,2.204442888,2.317077107
Vic Anderson,RB,SR,Louisville,Big East,2011,,1.557527195,0.759053453,2.316580648
Jenson Stoshak,WR,SR,FAU,CUSA,2015,,,2.315480684,2.315480684
Matt Vandeberg,WR,SR,Iowa,Big Ten,2017,,,2.315354858,2.315354858
Boom Williams,RB,FR,Kentucky,SEC,2014,,1.648305842,0.666903231,2.315209073
Casey Robottom,WR,SR,Tulane,CUSA,2010,,,2.315112342,2.315112342
Allen Staggers,WR,SR,Southern Miss,CUSA,2017,0.034004654,0.221487639,2.059542527,2.31503482
